calendar_month,commits,commits_with_allowed_hunks,ai_like_commits,mean_ai_line_fraction,mean_max_hunk_score,repo,threshold_label,commit_ai_fraction
2023-03,60,31,26,0.390807954317772,0.3957265795524588,django,high,0.43333333333333335
2023-04,60,29,27,0.4188741001007188,0.3714996727826107,django,high,0.45
2023-05,60,27,23,0.3390297976115865,0.3359719139844138,django,high,0.38333333333333336
2023-06,60,29,25,0.3914962352462352,0.35285641786312055,django,high,0.4166666666666667
2023-07,60,36,33,0.4895668074958329,0.4689433897195608,django,high,0.55
2023-08,56,30,28,0.43067461118050115,0.426295691981712,django,high,0.5
2023-09,60,20,19,0.30904761904761907,0.26315463071452877,django,high,0.31666666666666665
2023-10,60,25,22,0.32318289275999335,0.31804466600799486,django,high,0.36666666666666664
2023-11,60,25,22,0.307804765979009,0.318097539769676,django,high,0.36666666666666664
2023-12,60,21,20,0.30685721139112104,0.27182220831776466,django,high,0.3333333333333333
2024-01,60,29,27,0.4004972623951606,0.3984017120007991,django,high,0.45
2024-02,60,26,23,0.33441737039065844,0.3456241184717244,django,high,0.38333333333333336
2024-03,60,25,20,0.3171687220968335,0.3116513542736178,django,high,0.3333333333333333
2024-04,59,21,16,0.24332370255028504,0.2681766150373877,django,high,0.2711864406779661
2024-05,60,17,15,0.20417378068943257,0.2212799293793384,django,high,0.25
2024-06,60,25,22,0.2822620080251659,0.3119838842750102,django,high,0.36666666666666664
2024-07,60,28,26,0.4063538560874345,0.37740138176265126,django,high,0.43333333333333335
2024-08,60,30,26,0.3999644281411843,0.3744821719746151,django,high,0.43333333333333335
2024-09,60,28,26,0.377173255802702,0.35446934720223616,django,high,0.43333333333333335
2024-10,60,17,16,0.2439814814814815,0.23109321584892126,django,high,0.26666666666666666
2024-11,60,22,19,0.265164578530477,0.2842645833516509,django,high,0.31666666666666665
2024-12,60,25,20,0.30044721938742625,0.3036110594567557,django,high,0.3333333333333333
2025-01,60,31,25,0.3624881278453732,0.37920219927102644,django,high,0.4166666666666667
2025-02,60,23,19,0.29470793954546937,0.2904702954495181,django,high,0.31666666666666665
2025-03,60,27,20,0.282312333082496,0.3231157903424122,django,high,0.3333333333333333
2025-04,60,27,24,0.3678483849680223,0.3405665793499125,django,high,0.4
2025-05,60,33,29,0.4063473028982629,0.4318806123102682,django,high,0.48333333333333334
2025-06,60,34,32,0.46133814024267367,0.44723677242453114,django,high,0.5333333333333333
2025-07,60,32,27,0.4101091294039118,0.41807011618033596,django,high,0.45
2025-08,60,17,16,0.252686864219372,0.22612816283354892,django,high,0.26666666666666666
2025-09,60,19,15,0.21888296340078242,0.24493530524473045,django,high,0.25
2025-10,60,22,16,0.2068618120168607,0.24892359374424117,django,high,0.26666666666666666
2025-11,60,29,26,0.389188952620452,0.368478609271547,django,high,0.43333333333333335
2025-12,59,26,21,0.3098512803088303,0.31007080136782394,django,high,0.3559322033898305
